var_1,var_2,var_3,var_4,var_5,var_6,var_7,var_8,var_9,var_10,var_11,var_12,var_13,var_14,var_15,var_16,var_17,var_18,var_19,var_20,var_21,var_22,var_23,var_24,var_25,var_26,var_27,var_28,var_29,var_30,var_31,var_32,var_33,var_34,var_35,var_36,var_37,var_38,var_39,var_40,select_1,select_2,select_3,select_4,select_5,select_6,select_7,select_8,select_9,select_10,select_11,select_12,select_13,select_14,select_15,select_16,select_17,select_18,select_19,select_20,select_21,select_22,select_23,select_24,select_25,select_26,select_27,select_28,select_29,select_30,select_31,select_32,select_33,select_34,select_35,select_36,select_37,select_38,select_39,select_40,saturated_1,saturated_2,saturated_3,saturated_4,saturated_5,saturated_6,saturated_7,saturated_8,saturated_9,saturated_10,saturated_11,saturated_12,saturated_13,saturated_14,saturated_15,saturated_16,saturated_17,saturated_18,saturated_19,saturated_20,saturated_21,saturated_22,saturated_23,saturated_24,saturated_25,saturated_26,saturated_27,saturated_28,saturated_29,saturated_30,saturated_31,saturated_32,saturated_33,saturated_34,saturated_35,saturated_36,saturated_37,saturated_38,saturated_39,saturated_40,nominal_1,nominal_2,nominal_3,nominal_4,nominal_5,nominal_6,nominal_7,nominal_8,nominal_9,nominal_10,nominal_11,nominal_12,nominal_13,nominal_14,nominal_15,nominal_16,nominal_17,nominal_18,nominal_19,nominal_20,nominal_21,nominal_22,nominal_23,nominal_24,nominal_25,nominal_26,nominal_27,nominal_28,nominal_29,nominal_30,nominal_31,nominal_32,nominal_33,nominal_34,nominal_35,nominal_36,nominal_37,nominal_38,nominal_39,nominal_40,active_1,active_2,active_3,active_4,active_5,active_6,active_7,completion_index,simple_saturated_V_var,simple_saturated_V_model,simple_saturated_R,simple_saturated_screen,simple_selected_V_var,simple_selected_V_model,simple_selected_R,simple_selected_screen,simple_nominal_V_var,simple_nominal_V_model,simple_nominal_R,simple_nominal_screen,strong_saturated_V_var,strong_saturated_V_model,strong_saturated_R,strong_saturated_screen,strong_selected_V_var,strong_selected_V_model,strong_selected_R,strong_selected_screen,strong_nominal_V_var,strong_nominal_V_model,strong_nominal_R,strong_nominal_screen,forward_saturated_V_var,forward_saturated_V_model,forward_saturated_R,forward_saturated_screen,forward_selected_V_var,forward_selected_V_model,forward_selected_R,forward_selected_screen,forward_nominal_V_var,forward_nominal_V_model,forward_nominal_R,forward_nominal_screen,knockoff_V,knockoff_R
5,4,1,6,2,3,0,22,31,17,10,13,19,16,32,24,30,28,21,37,14,29,25,38,23,27,34,35,9,8,18,33,36,7,26,12,15,39,11,20,0.0,0.0,0.0,0.0,0.040000000000000036,0.015749999999999931,0.024999999999999911,0.086249999999999993,0.84975000000000001,0.52774999999999994,0.3367500000000001,0.53925000000000001,0.80325000000000002,0.87775000000000003,0.63650000000000007,0.11250000000000004,0.37775000000000003,0.74025000000000007,0.77775000000000005,0.56699999999999995,0.65275000000000005,0.83174999999999999,0.8819999999999999,0.022250000000000103,0.37450000000000006,0.33000000000000007,0.4597500000000001,0.034750000000000059,0.68500000000000005,0.84650000000000003,0.96924999999999994,0.19525000000000001,0.46649999999999991,0.82025000000000003,0.023249999999999993,0.17199999999999993,0.96575000000000011,0.87175000000000002,0.18450000000000011,0.91000000000000003,0.66268302602942897,3.8616381647926801e-08,0.30403290799678928,3.1720760085285349e-07,0.68971693960022429,0.07190541250768967,0.56337145528084132,0.12169434155634964,0.76575474195709847,0.72001169523470132,0.45492902338322438,0.6088728000563961,0.89674521337856228,0.86265748787095498,0.16219342166609274,0.081325808712586989,0.35393329037208887,0.55578620264288814,0.88722350450910303,0.83181422729529664,0.73482098671346963,0.75957687078722358,0.44794760807991607,0.093013306698389364,0.75179001279090873,0.58538246787407333,0.036765373319703532,0.030366340697263183,0.88600597115198876,0.70512912659072047,0.76177359301958469,0.19901401911527114,0.50918152989742427,0.023681435460881597,0.0089503384494149518,0.4245613646162143,0.951694265892427,0.2484375247152002,0.18884193391455617,0.91633270582927018,6.0672935885391787e-60,3.4011101452411726e-26,4.4263499514347068e-12,1.0786953289107517e-11,0.00063080517971231872,0.00080034006759362511,0.01342905340558498,0.011898099966008631,0.081590952625542959,0.10230947469081707,0.12016452933117393,0.098061511205117469,0.15263323869665721,0.19910565633148647,0.22193805189086135,0.16342563709241142,0.23379816927658981,0.22517667587978984,0.24936727009678927,0.28603368043705424,0.31775248587908445,0.35247168595215261,0.34680604842224727,0.53905719193214563,0.52961116175007739,0.4724225804614689,0.5354440427796584,0.4114098548049695,0.56931910808595654,0.53824496326986293,0.50835599724273517,0.66430595787151336,0.70061967544692649,0.73432491526987342,0.7777253819022899,0.87163971935710549,0.8944377389687036,0.92152817213307059,0.93263608202360049,0.95999638446155056,0,1,2,3,4,5,6,7,0,0,0,0,0,0,7,1,1,0,8,1,0,0,4,0,0,0,4,0,0,0,5,0,0,0,0,0,1,1,8,1,6,6,13,1,1,7
1,2,4,3,0,5,6,30,16,12,15,38,35,34,9,33,37,21,24,25,23,29,11,10,31,8,27,13,19,14,7,22,28,36,17,26,20,18,32,39,0.0,0.0,0.0,0.0,0.0,0.0052499999999999769,0.029249999999999998,0.85624999999999996,0.67524999999999991,0.95174999999999998,0.86375000000000002,0.496,0.84375,0.37525000000000008,0.92949999999999999,0.36075000000000002,0.98750000000000004,0.49399999999999999,0.92100000000000004,0.30299999999999999,0.2004999999999999,0.68025000000000002,0.79574999999999996,0.80200000000000005,0.1107499999999999,0.69674999999999998,0.1875,0.20100000000000001,0.13325000000000009,0.4850000000000001,0.63149999999999995,0.85499999999999998,0.15049999999999999,0.53849999999999998,0.71274999999999999,0.3125,0.79574999999999996,0.92625000000000002,0.20999999999999999,0.18399999999999994,5.5169202539673279e-12,0.037359393197502255,0.021470070475904324,0.00088085230312162643,0.22184557181639075,0.57546300306556741,0.075135527766281518,0.86903611623377675,0.53637996512651287,0.60883717034512452,0.86374777432434247,0.59437961707723486,0.47271488600734979,0.22030742948184567,0.83589023184895717,0.8079643956638749,0.84874895082366431,0.39233984388264675,0.43476918602700043,0.92171787607060618,0.39601213830607063,0.57512570075169878,0.83896504427642205,0.19400878968776247,0.84703966774445472,0.398451567424286,0.34437643038001914,0.94096570677272418,0.12122754286856896,0.46571180751367591,0.71934746845998521,0.43075294920174412,0.24573823780562831,0.88845165589601915,0.64891606725175621,0.28278758926756997,0.8790475331972416,0.26107922699490982,0.71669514626446462,0.18674110904747665,1.9558169570429031e-62,3.3144104185853544e-27,1.7094254953800283e-13,1.10376222629016e-09,3.5428538077613609e-06,8.8082914960794549e-05,0.0010893482774855772,0.029734288943327018,0.029643717051312447,0.066371022186780412,0.060852633148625657,0.12365741716577466,0.17594302376914195,0.20714385044281092,0.19275826192296275,0.26606382916892324,0.2254026231087668,0.29205285827255123,0.34176657341341943,0.39666664335223789,0.4799990517000533,0.45262583103319753,0.49153056137086448,0.55513107073597612,0.51563657131800333,0.57546733304988162,0.48363382013002698,0.63313664441655648,0.63726006886498632,0.66458595390769148,0.64514704675108958,0.65814485124943856,0.8299370017144061,0.83987255053140664,0.87778996195213066,0.88441040756878553,0.90061372268149187,0.91619224096822571,0.93534487244001652,0.94412781679036584,0,1,2,3,4,5,6,7,0,0,4,0,0,0,7,1,2,0,9,1,0,0,2,0,0,0,5,0,0,0,6,0,0,0,4,0,0,0,7,1,6,6,13,1,2,6
2,5,4,0,6,3,1,16,21,29,22,23,19,30,26,32,12,38,36,25,31,35,33,15,13,34,7,37,39,20,28,18,24,27,9,10,17,14,8,11,0.0,0.0,0.0,0.0,0.0,0.0,0.00075000000000002842,0.45900000000000007,0.023249999999999993,0.374,0.83549999999999991,0.86524999999999996,0.34275000000000011,0.75549999999999995,0.010999999999999899,0.85299999999999998,0.43924999999999997,0.34375,0.51275000000000004,0.24150000000000005,0.62924999999999998,0.55574999999999997,0.76475000000000004,0.63724999999999998,0.28725000000000001,0.0545,0.49275000000000002,0.373,0.72350000000000003,0.036499999999999977,0.087749999999999995,0.81625000000000003,0.83750000000000002,0.10274999999999999,0.74724999999999997,0.29599999999999999,0.010999999999999899,0.8214999999999999,0.41675000000000001,0.82625000000000004,6.869706508316753e-06,0.00074267494112989496,0.0029503204012200079,0.26037461396285888,0.0022844626973446136,0.14217970349368309,0.00081204858535977031,0.031899091761373732,0.040521292595595559,0.52327994472977135,0.72066187589156883,0.014752320631130231,0.37827962723018382,0.79105243129552627,0.0082454519742567456,0.71953944675098125,0.21509687876781877,0.21874570807966057,0.78087832413763869,0.24379675285306068,0.95811852867041103,0.47724193243328972,0.758466248218298,0.45177749333625999,0.4629688794825837,0.032656212447347947,0.031781058675580225,0.18254321261172435,0.26111724770765288,0.013299002750621014,0.37288785796240931,0.81851018487487881,0.67416172212645953,0.39354914296782051,0.25940223624409442,0.05581909323828782,0.012438559546205985,0.85787418120517822,0.34192411409630746,0.82416822948569268,4.428421126352191e-62,3.7456706216346512e-25,5.1268847555945619e-14,1.1277576214868984e-08,1.1215271795822257e-07,1.2215127242071298e-05,0.00014371201792015819,0.044077053893391151,0.032292222813399614,0.028543446274874085,0.048747250480129227,0.085186639072607803,0.15675218637486887,0.16413929156930995,0.18668313183795426,0.15249754996610754,0.26675371750658161,0.2125996309954914,0.23730474063277052,0.28817723853203558,0.3743198453537917,0.37640569699443593,0.36180187721224355,0.44206513882423915,0.36039905907739112,0.23515481960383133,0.57435775887085139,0.52847913738696306,0.4988849960975259,0.61430068903678459,0.70738079680013743,0.7123757013316534,0.69650462750460973,0.8156694608223134,0.84986732892626371,0.82797548141621169,0.83232015578032481,0.85354988517675745,0.91048849424820355,0.96279436239620875,0,1,2,3,4,5,6,7,0,0,3,0,0,0,7,1,4,0,11,1,0,0,5,0,0,0,6,0,0,0,6,0,0,0,3,0,0,0,7,1,7,7,14,1,0,1
3,0,4,1,5,6,2,22,19,14,33,31,37,12,24,8,30,35,38,36,26,17,23,27,16,10,34,39,29,18,11,21,13,9,20,25,15,32,28,7,0.0,0.0,0.0,0.0,0.012499999999999956,0.066000000000000059,0.13074999999999992,0.18474999999999997,0.88450000000000006,0.86224999999999996,0.30824999999999991,0.0047499999999999999,0.93500000000000005,0.80174999999999996,0.072749999999999995,0.92925000000000002,0.26449999999999996,0.77275000000000005,0.13349999999999995,0.86399999999999999,0.29649999999999999,0.69525000000000003,0.19199999999999995,0.67924999999999991,0.071499999999999897,0.58525000000000005,0.33724999999999999,0.41450000000000009,0.53000000000000003,0.045500000000000096,0.81200000000000006,0.91574999999999995,0.66449999999999998,0.18524999999999991,0.9395,0.32200000000000001,0.68899999999999995,0.1135,0.80174999999999996,0.58624999999999994,1.6441092931529511e-10,0.0062431019337234606,0.0020996053552142513,0.0016856038590409295,0.20267878776267945,0.41249106507756217,0.14190338389030233,0.0051507877148093684,0.065091901060977717,0.18117583288036299,0.16292184203806756,0.0077599730720117549,0.60631825716514209,0.65147463539994299,0.72466315471967213,0.66047185396167718,0.61583742821625354,0.61140021384596066,0.13024199134295489,0.80307940003382128,0.23523277760630196,0.93690932023597495,0.53618182135312287,0.33446537943904353,0.16938938128635295,0.50462375730465692,0.25245098796448767,0.016932284596501423,0.2288587062815706,0.038801513440847923,0.80967160316936382,0.93564144747913514,0.16299778920190813,0.20214674140851874,0.5053550382078269,0.57777701981588758,0.67698751720375738,0.25110653563019431,0.6059309972877156,0.59247673090095687,1.2531083903369179e-62,3.2090600567341239e-30,1.1994948071059283e-13,7.3412019056813619e-09,7.9443923774275287e-05,0.0018577538703558963,0.0033396836718042385,0.083365806676704041,0.060202738348067227,0.076654353857153967,0.078693319251330066,0.064137791290565918,0.11159191834515006,0.13019606447236257,0.2994090953324654,0.25180697957459686,0.31823508304291825,0.32893588862352829,0.2144889495614406,0.30247274450211792,0.42604775847401843,0.41383086615564313,0.35842956911399138,0.41056811005313931,0.52485874872372407,0.48783787015627023,0.48409120407343142,0.55348172243367033,0.49721972893794575,0.60566374071382512,0.55702513698768574,0.58322830378167634,0.68854695506317443,0.7151186613368401,0.75829637046975618,0.82578836599154304,0.8809268599409007,0.95580370752548671,0.96307785016351632,0.98826776906698011,0,1,2,3,4,5,6,7,0,0,4,0,0,0,5,0,0,0,7,1,0,0,3,0,0,0,4,0,0,0,5,0,0,0,5,0,0,0,7,1,7,7,14,1,0,2
4,5,0,6,3,2,17,1,34,16,12,35,8,7,14,28,31,37,36,15,29,22,20,13,10,21,23,24,39,19,38,9,27,30,25,11,18,32,26,33,0.0,0.0,0.0,0.0,0.0,0.0,0.78500000000000003,0.23324999999999996,0.34825,0.23750000000000004,0.68374999999999997,0.40325,0.68200000000000005,0.81600000000000006,0.078750000000000001,0.48149999999999998,0.041500000000000002,0.56674999999999998,0.81999999999999995,0.27200000000000002,0.25900000000000001,0.69425000000000003,0.29449999999999998,0.23774999999999999,0.308,0.47575000000000001,0.186,0.3175,0.17175000000000007,0.56299999999999994,0.21675,0.60949999999999993,0.38824999999999998,0.56999999999999995,0.99974999999999992,0.42924999999999991,0.010749999999999999,0.79974999999999996,0.68425000000000002,0.83349999999999991,0.21019933016851211,0.82591165785439447,0.10578669854459233,0.37747568435849943,0.0011315275633867472,0.00011471808426355423,0.31555139972657642,0.40655731185429245,0.87464018355478945,0.2985952095767761,0.63378093722803786,0.14118526768031825,0.19118741802224903,0.7855712011875835,0.080686915855183783,0.16028663787226338,0.39253987675045332,0.92166037971977111,0.71120460264278529,0.55141157617497805,0.55176077904090282,0.77176145746692559,0.45292231877155698,0.18736820470526155,0.53559341172816988,0.31123253511206,0.71320437287224581,0.23010155014511444,0.4115950262768493,0.42094716273252591,0.64661635149947794,0.88673495954497117,0.99065637298899478,0.52548703846397171,0.74116545680494927,0.69035914492499273,0.18704880575311914,0.90600189548882049,0.71059859545874771,0.85101520683053722,4.8637391207150539e-52,1.4250278065047472e-23,1.7423471014541347e-13,9.9405910964929935e-10,2.2126979214990786e-09,1.0316768054413622e-06,0.020646833117531661,0.027457886495649973,0.024537216267971586,0.017596354934310679,0.072394195520647089,0.12859527102844318,0.105564259720046,0.099599502028061226,0.10865990541634241,0.29209781718767247,0.37638074004703403,0.39832609446914979,0.31640080628728273,0.41521753621822344,0.44905990129458606,0.47019032115133463,0.52972713230714452,0.59642168378433613,0.57577332400022652,0.54252736289302261,0.63121664671504218,0.67915759243366125,0.6010457327652805,0.56887415430541699,0.70642481326558626,0.71620061215919195,0.77413527315813868,0.76837236237116358,0.80428721489777866,0.86236286151837804,0.95849693032945327,0.97507788143506713,0.98066720092880988,0.98801326013546042,0,1,2,3,4,5,6,8,0,0,0,0,0,0,6,0,3,0,10,1,0,0,1,0,0,0,6,0,0,0,6,0,0,0,0,0,0,0,6,0,8,7,15,1,0,4
0,2,6,1,5,4,3,21,37,32,27,14,12,36,15,19,7,34,31,39,38,8,10,24,29,22,26,23,16,18,25,9,17,35,33,13,11,20,28,30,0.0,0.0,0.0,0.0,0.0,0.0017499999999999183,0.045500000000000096,0.86924999999999997,0.0040000000000000001,0.055250000000000021,0.27675,0.68900000000000006,0.48325000000000001,0.84549999999999992,0.78625,0.51000000000000001,0.50824999999999998,0.1875,0.49975000000000003,0.5605,0.76549999999999996,0.86899999999999999,0.28099999999999992,0.10099999999999998,0.47900000000000009,0.15475,0.26000000000000001,0.63674999999999993,0.25449999999999995,0.70649999999999991,0.91274999999999995,0.59474999999999989,0.063250000000000001,0.95599999999999996,0.95650000000000002,0.85375000000000001,0.83474999999999999,0.87000000000000011,0.14549999999999999,0.40799999999999997,1.4299672557172016e-13,0.98203888497740266,0.00880704495755813,0.0024333227368424915,0.013875330787886275,0.37070074138309383,0.074662250669775609,0.071782056895660057,0.0023736943005947561,0.85496748675827106,0.93981657576627231,0.84405763935337408,0.95909239758237774,0.98678997111043465,0.67435924588972163,0.66678095872913024,0.16870769229302554,0.098822058082109629,0.99734436957503658,0.95421908712319015,0.82639420794798923,0.60353867891920032,0.83638730927383476,0.17968425540865041,0.20871590730349299,0.62150262205449147,0.78602826749045873,0.28210289261366461,0.18823186367410005,0.82065825163139694,0.50641869191552324,0.69301710545828699,0.40614669110268331,0.98754593827884607,0.9097252633190378,0.70264345133145234,0.88703616919418082,0.27028175196061061,0.26661969867168989,0.41916636818364217,7.6609368461481822e-80,4.2685624616529493e-26,9.2820015113003928e-18,2.3065508215313289e-09,8.4486849864138534e-07,4.679878970195267e-05,0.00092904884640644767,0.031482474099593295,0.0030357405321273629,0.14089513837055187,0.17992629555297368,0.17470867182546357,0.21595358488190997,0.17339574172479999,0.22484274837323026,0.32109777646834203,0.30827755305282944,0.25149358034005043,0.34606335916930531,0.34831009965890858,0.35643462018702754,0.33294303368513567,0.43490309603979593,0.56069164216624645,0.60615297131036705,0.66437861829317924,0.68764469340995049,0.7075194261883333,0.69179716583415829,0.72101130270062241,0.71081029247786609,0.75998210975572011,0.85593648875716821,0.84603074127389777,0.8498516131658993,0.86060141549708946,0.87821721574912326,0.87682980657388077,0.8783143666057811,0.91433911992946171,0,1,2,3,4,5,6,7,0,0,1,0,0,0,7,1,2,0,9,1,0,0,3,0,0,0,5,0,0,0,6,0,0,0,1,0,0,0,7,1,5,5,12,1,1,6
6,3,0,1,5,2,4,34,30,11,12,13,8,25,31,38,23,32,39,29,10,21,9,33,20,26,14,7,27,17,36,18,24,16,37,35,22,28,19,15,0.0,0.0,0.0,0.0,0.0012499999999999734,0.0,0.00025000000000008349,0.35949999999999999,0.39799999999999991,0.1472500000000001,0.1472500000000001,0.14474999999999993,0.46999999999999997,0.23175000000000001,0.56299999999999994,0.53725000000000001,0.89024999999999999,0.3785,0.82650000000000001,0.37175000000000002,0.59799999999999998,0.77299999999999991,0.17674999999999999,0.85075000000000001,0.021749999999999936,0.68250000000000011,0.47950000000000004,0.30600000000000005,0.43425000000000002,0.83374999999999999,0.63749999999999996,0.6785000000000001,0.44774999999999998,0.35450000000000004,0.56025000000000003,0.94524999999999992,0.038249999999999895,0.36425000000000002,0.34549999999999992,0.21875,2.2204460492503131e-16,0.030371308987805046,0.00022503324458700291,0.259981811096482,0.48949555160012359,0.14375838238904604,0.0027590495523575065,0.31932775769798449,0.48616734804082418,0.19878008671126346,0.19483960609054307,0.10915877760201842,0.84075617109862466,0.49438589457992449,0.55035692534264347,0.66901344336497437,0.78514988828494747,0.26017125354983406,0.63265628002754992,0.38617186902577205,0.43191427115787451,0.84802801379977488,0.16084520160733257,0.032282759564191243,0.019875805584739448,0.3003412955182756,0.73248202348021629,0.16013729827603629,0.57692896430948859,0.62983979515036759,0.73078334875280193,0.75099661257261741,0.72962594694783711,0.024279162775910912,0.98041135432200677,0.95238710759898859,0.097309473152081383,0.98925582027173875,0.66786125850312472,0.22678994001791764,3.799348790487852e-69,3.3909532105582549e-22,2.4239974584517634e-14,3.8638956540288858e-08,3.9496101074736555e-06,7.6224571442523564e-06,0.00024290487779478345,0.069132644265199175,0.099632651563078087,0.046410224642297326,0.16901498531763415,0.097035556229391126,0.16504315744523212,0.25904539300673424,0.2483892379148599,0.3006711159826001,0.31180039512170932,0.2741379676165997,0.37119936088136907,0.41575747219640358,0.39006482551268884,0.32753028311803334,0.35787236303167058,0.39781173539224413,0.41926099015734097,0.45788253807736301,0.47464444902736214,0.48662578279973401,0.5515293632299072,0.52948510925031278,0.56426066734013358,0.64603905341109502,0.65913428284846476,0.7383665155166268,0.7765510681628186,0.78682368770763345,0.81887530495233851,0.82614329525106833,0.82563060784974396,0.88169347808998355,0,1,2,3,4,5,6,7,0,0,3,0,0,0,7,1,0,0,7,1,0,0,3,0,0,0,6,0,0,0,6,0,0,0,3,0,0,0,7,1,5,5,12,1,3,9
5,3,0,4,6,1,2,34,11,33,10,13,19,12,18,32,9,31,26,30,27,35,38,17,7,29,15,25,22,23,37,20,8,21,16,39,14,24,28,36,0.0,0.0,0.0,0.0,0.0027500000000000302,0.0020000000000000018,0.14250000000000007,0.34525000000000006,0.66149999999999998,0.40899999999999997,0.44550000000000001,0.17549999999999999,0.17749999999999999,0.77574999999999994,0.78550000000000009,0.78425,0.72275,0.67200000000000004,0.052749999999999998,0.13800000000000001,0.99850000000000005,0.28599999999999998,0.89275000000000004,0.0095000000000000639,0.37824999999999998,0.046249999999999902,0.34925,0.87400000000000011,0.28050000000000003,0.191,0.19650000000000001,0.73499999999999999,0.26374999999999998,0.77024999999999999,0.84024999999999994,0.3839999999999999,0.60224999999999995,0.80475000000000008,0.25974999999999998,0.15900000000000003,2.2204460492503131e-16,0.12276557213616957,2.2923888387538227e-07,0.2337467703597147,0.76720851292934844,0.19205912663705416,0.95863998762406255,0.4699539961005752,0.45405364325442954,0.096173029030773155,0.59347183584273333,0.064337984757107114,0.46827535471389692,0.31823329533558553,0.77001684024597195,0.96677895846169015,0.079816121916630622,0.94679493289566485,0.51609475115951875,0.21666777403335702,0.5159537322292439,0.59945080195885592,0.40955248018173229,0.016664554198373871,0.84075980914448323,0.28174811076541961,0.22566995850638694,0.7636492022845538,0.19208442066087494,0.72364387975739952,0.3966031185174862,0.55951095551533525,0.3869210226092748,0.74789122442450373,0.91139960975587275,0.34509564154888284,0.78143359985527971,0.46041858188786433,0.68126462351858663,0.16487935795283204,2.3586261157039533e-60,1.2031777533217093e-21,8.5896254827079579e-18,7.0827561336288184e-07,7.2306184421369189e-05,0.00016494589494983757,0.005169144632055085,0.026253219134590094,0.031535657642002023,0.11683971725255124,0.08011247524192236,0.13065187388694052,0.22926768508742223,0.21575730289000572,0.21180194860504842,0.32665947554959052,0.38488432539370732,0.32611781672433027,0.35446781930075977,0.38186935316385717,0.43309024968283705,0.48624181136679223,0.51007307450554484,0.68153250496992057,0.63791217189975513,0.6391609679582505,0.65468960260825826,0.68175692005412092,0.62453449832496943,0.72874342173725948,0.77853692629574867,0.7574222858789883,0.81022920676684074,0.79221454913280287,0.79534222617210704,0.84996622332209859,0.87446119855374471,0.88438851385437578,0.95788657514267961,0.99669487617199648,0,1,2,3,4,5,6,7,0,0,1,0,0,0,6,0,2,0,9,1,0,0,3,0,0,0,4,0,0,0,5,0,0,0,3,0,0,0,7,1,5,5,12,1,0,1
1,6,3,4,2,5,27,0,33,7,34,12,19,18,22,38,11,9,28,35,21,8,23,25,36,15,17,10,24,30,29,16,14,39,31,32,13,26,37,20,0.0,0.0,0.0,0.0,0.0049999999999998934,0.024250000000000105,0.1140000000000001,0.62949999999999995,0.85525000000000007,0.12625,0.90900000000000003,0.59450000000000003,0.3165,0.2017500000000001,0.39574999999999999,0.83574999999999999,0.28350000000000009,0.032499999999999973,0.15325,0.80125000000000002,0.69175000000000009,0.23150000000000004,0.49324999999999997,0.751,0.82250000000000001,0.9205000000000001,0.90625,0.17849999999999999,0.36375000000000002,0.95974999999999999,0.38100000000000001,0.7297499999999999,0.60899999999999999,0.27474999999999999,0.68250000000000011,0.17349999999999999,0.63450000000000006,0.22275,0.65375000000000005,0.89124999999999999,0.00096549792537747869,2.9171480204759348e-06,0.00023209493539311232,0.0049972243275491213,0.71019601456434822,0.30365327618827087,0.27568964233195548,0.42983055067432319,0.7611545885781773,0.68275667944250507,0.35438249553999412,0.61059275523370116,0.28515839629320672,0.4263058435999012,0.025939582363187771,0.94224491800587873,0.97272332685139062,0.07865443793524074,0.15315666422360649,0.59720504896329096,0.75062760694204567,0.35885007578902628,0.40658432468889116,0.58495570539416208,0.99191694077204651,0.86901431064509782,0.68176439075118078,0.23041845124604229,0.30411091574058824,0.50623338202310986,0.82793704816303582,0.99108414914928966,0.35018748831417801,0.39246694079441208,0.97824225394011521,0.17131906945669062,0.80877071997537742,0.28799284840773609,0.59143130480260686,0.89735281330364491,3.8464210447854296e-81,8.3179513210634607e-29,7.0269795628693026e-16,1.2995517018072735e-07,9.591470006293933e-05,0.00049770511247409263,0.0029374472156972905,0.018975506489775782,0.044979578750020774,0.17406103695426722,0.16132300942722533,0.21432706275151225,0.25732576440928279,0.17574628056462405,0.29080333013407678,0.28531040097597649,0.27125195667808744,0.28745763047506034,0.22438651761963158,0.30243993726847807,0.34256963393280271,0.45549475202282785,0.3836186833427464,0.36411660754974562,0.40682909249183252,0.5299238223150986,0.53607289213918052,0.59942280100676515,0.55323785159281991,0.60745682665894241,0.64752305030450485,0.71974212842894725,0.76944525459445501,0.7520092148112647,0.7668989777587073,0.75136699383222605,0.82066561814156236,0.93372229876773993,0.94095735926551627,0.97177571970207255,0,1,2,3,4,5,6,8,0,0,4,0,0,0,6,0,2,0,9,1,0,0,3,0,0,0,4,0,0,0,5,0,0,0,4,0,1,0,7,0,4,3,11,1,3,8
6,0,1,4,3,5,8,34,18,37,14,20,12,28,25,24,22,29,38,27,23,30,31,26,32,2,35,33,7,15,13,21,9,17,19,10,36,11,39,16,0.0,0.0,0.0,0.0,0.0,0.0,0.41625000000000001,0.19800000000000001,0.64050000000000007,0.77350000000000008,0.45774999999999999,0.34549999999999997,0.96849999999999992,0.94100000000000006,0.30925000000000002,0.93799999999999994,0.57074999999999998,0.39749999999999996,0.98250000000000004,0.14324999999999999,0.68149999999999999,0.20025000000000001,0.96199999999999997,0.090749999999999997,0.99775000000000003,0.33000000000000002,0.077250000000000041,0.74700000000000011,0.93324999999999991,0.23724999999999999,0.93425000000000002,0.11125000000000007,0.48350000000000004,0.51124999999999998,0.54049999999999998,0.19124999999999992,0.042249999999999899,0.52649999999999997,0.95374999999999999,0.13550000000000001,5.7112834153105752e-06,5.9857601460766574e-05,0.77101794774375421,0.027504630884461534,0.83364113626319547,7.8281822857961814e-05,0.92753187762984579,0.69788277562590328,0.9719302710346962,0.51769754309102511,0.26002624064031216,0.33561420616474263,0.96875789456496364,0.87339791255657429,0.44272667769802143,0.17129985489614041,0.5384017107164667,0.54668834817543033,0.15109999379805153,0.22595838754059064,0.80526785122446742,0.50547111852705151,0.27638049753424965,0.090395791950294777,0.59806543502689502,0.35977568502413926,0.093642513877415734,0.64110682081938797,0.55474910500306795,0.74822498947825644,0.55579684244043071,0.19182608142335877,0.32938623458232219,0.74340890069624588,0.98330016377205998,0.016760874968812844,0.029808592159454639,0.64908983111379581,0.25239613033203129,0.1277093518918983,7.5618063510281498e-63,1.9051419820493378e-32,4.5536856821060543e-15,8.4619364791332294e-11,4.1343381244001729e-07,4.5871466465316619e-06,0.051855634937261322,0.12550431542249937,0.15171108489748616,0.12324921825195101,0.20676846236573909,0.22081767740705205,0.20234615198851513,0.20515496327528504,0.27720814430563612,0.27003050975318088,0.26755039810581471,0.13935795039396798,0.34466407799296384,0.26362963678894247,0.29386927342785052,0.36823721565969836,0.35968285951991641,0.3792963831658086,0.3979772725919537,0.50861222800825312,0.47923223471617227,0.45224693578837749,0.44884826674369871,0.5543627956272954,0.59607816763854626,0.68764551850570799,0.71552569789911069,0.73345944526984042,0.74665019203325811,0.83291592096955802,0.84222323810874522,0.90293158298180132,0.93735505410576658,0.93041908379933325,0,1,2,3,4,5,6,26,0,0,2,0,0,0,6,0,0,0,6,0,0,0,2,0,0,0,6,0,0,0,5,0,0,0,2,0,0,0,6,0,4,0,10,0,1,6
