var_1,var_2,var_3,var_4,var_5,var_6,var_7,var_8,var_9,var_10,var_11,var_12,var_13,var_14,var_15,var_16,var_17,var_18,var_19,var_20,var_21,var_22,var_23,var_24,var_25,var_26,var_27,var_28,var_29,var_30,var_31,var_32,var_33,var_34,var_35,var_36,var_37,var_38,var_39,var_40,select_1,select_2,select_3,select_4,select_5,select_6,select_7,select_8,select_9,select_10,select_11,select_12,select_13,select_14,select_15,select_16,select_17,select_18,select_19,select_20,select_21,select_22,select_23,select_24,select_25,select_26,select_27,select_28,select_29,select_30,select_31,select_32,select_33,select_34,select_35,select_36,select_37,select_38,select_39,select_40,saturated_1,saturated_2,saturated_3,saturated_4,saturated_5,saturated_6,saturated_7,saturated_8,saturated_9,saturated_10,saturated_11,saturated_12,saturated_13,saturated_14,saturated_15,saturated_16,saturated_17,saturated_18,saturated_19,saturated_20,saturated_21,saturated_22,saturated_23,saturated_24,saturated_25,saturated_26,saturated_27,saturated_28,saturated_29,saturated_30,saturated_31,saturated_32,saturated_33,saturated_34,saturated_35,saturated_36,saturated_37,saturated_38,saturated_39,saturated_40,nominal_1,nominal_2,nominal_3,nominal_4,nominal_5,nominal_6,nominal_7,nominal_8,nominal_9,nominal_10,nominal_11,nominal_12,nominal_13,nominal_14,nominal_15,nominal_16,nominal_17,nominal_18,nominal_19,nominal_20,nominal_21,nominal_22,nominal_23,nominal_24,nominal_25,nominal_26,nominal_27,nominal_28,nominal_29,nominal_30,nominal_31,nominal_32,nominal_33,nominal_34,nominal_35,nominal_36,nominal_37,nominal_38,nominal_39,nominal_40,active_1,active_2,active_3,active_4,active_5,active_6,active_7,completion_index,simple_saturated_V_var,simple_saturated_V_model,simple_saturated_R,simple_saturated_screen,simple_selected_V_var,simple_selected_V_model,simple_selected_R,simple_selected_screen,simple_nominal_V_var,simple_nominal_V_model,simple_nominal_R,simple_nominal_screen,strong_saturated_V_var,strong_saturated_V_model,strong_saturated_R,strong_saturated_screen,strong_selected_V_var,strong_selected_V_model,strong_selected_R,strong_selected_screen,strong_nominal_V_var,strong_nominal_V_model,strong_nominal_R,strong_nominal_screen,forward_saturated_V_var,forward_saturated_V_model,forward_saturated_R,forward_saturated_screen,forward_selected_V_var,forward_selected_V_model,forward_selected_R,forward_selected_screen,forward_nominal_V_var,forward_nominal_V_model,forward_nominal_R,forward_nominal_screen,knockoff_V,knockoff_R
1,5,2,4,0,3,6,29,13,30,11,19,34,33,28,17,25,18,24,23,12,9,22,14,26,16,37,10,15,21,32,31,7,20,8,27,38,39,35,36,0.0,0.0,0.0,0.0,0.0,0.0,0.0022500000000000853,0.85999999999999999,0.93450000000000011,0.30875000000000008,0.47475000000000001,0.29499999999999993,0.36149999999999999,0.8347500000000001,0.32800000000000007,0.87175000000000002,0.4285000000000001,0.051749999999999997,0.48974999999999991,0.97849999999999993,0.66974999999999996,0.5605,0.43149999999999999,0.73724999999999996,0.75675000000000003,0.36175000000000002,0.59349999999999992,0.12474999999999992,0.92749999999999999,0.6027499999999999,0.7430000000000001,0.18775,0.017999999999999999,0.61424999999999996,0.032750000000000001,0.29325000000000001,0.16175,0.65175000000000005,0.89700000000000002,0.22175,2.2204460492503131e-16,8.8817841970012523e-16,0.015453412034003522,0.40774530813897591,0.29575787060263314,0.46962884635017943,0.0049351124460481621,0.92012059857763662,0.65429256237734967,0.29809703870415749,0.26701589821130622,0.67724694119033857,0.45169860697897196,0.61238033461868546,0.32541147309618301,0.88700223900220188,0.16563444639562425,0.11802799005233848,0.77546776686246033,0.77908146031204795,0.97815590919848994,0.93425962367695758,0.48505834032396011,0.31993679284618826,0.53782121170315866,0.78285006334176455,0.31619554224261948,0.12270636853630768,0.94094859386980556,0.29442696050547235,0.1811396654454529,0.061159519935539544,0.1431157747414307,0.12673970151467331,0.027246785474431105,0.97610848902123881,0.2859556067035024,0.55089880132325431,0.36698855679980724,0.22922199664457257,1.3842532155953413e-107,7.3182738274304643e-38,1.5489222811609417e-14,9.9559022162407886e-11,3.4349978560576264e-08,5.9739520645403408e-07,0.00011299413592826313,0.033231597217930092,0.070393866379183392,0.026268114645916517,0.1107289054169886,0.1027840271589693,0.067733178441463704,0.15669556536528456,0.1496279321263346,0.22185074674106675,0.19274819476444671,0.20620382929149583,0.18085100398141507,0.27904807968762779,0.30520936899774986,0.37523765130077913,0.41956944511142935,0.39045692535292653,0.41528912860465361,0.46162017089313689,0.53568278171970374,0.42896834544762097,0.50146125299222788,0.58621136484413205,0.70615196521012102,0.73341034375134506,0.83030610387106829,0.82444641624148784,0.80211249219945502,0.87272263948362339,0.94177214359789452,0.93682622010468053,0.96925651704539684,0.97088147508118905,0,1,2,3,4,5,6,7,0,0,3,0,0,0,7,1,1,0,8,1,0,0,2,0,0,0,6,0,0,0,6,0,0,0,3,0,0,0,7,1,7,7,14,1,1,7
6,3,2,5,4,22,0,1,31,11,39,29,15,25,28,12,30,26,13,21,32,7,17,33,36,10,19,27,8,24,14,34,35,18,9,23,20,38,16,37,0.0,0.0,0.0,0.0,0.0,0.0075000000000000622,0.013749999999999929,0.0072499999999999787,0.20724999999999993,0.01025,0.090749999999999997,0.79699999999999993,0.088500000000000023,0.53550000000000009,0.36499999999999999,0.02325,0.060749999999999998,0.62050000000000005,0.31274999999999997,0.42599999999999999,0.37025000000000002,0.51374999999999993,0.77249999999999996,0.72399999999999998,0.23949999999999999,0.95524999999999993,0.016750000000000043,0.43275000000000002,0.091249999999999998,0.38124999999999998,0.88200000000000001,0.76724999999999999,0.53075000000000006,0.82850000000000001,0.065750000000000003,0.14449999999999999,0.39824999999999999,0.036999999999999998,0.37674999999999992,0.049000000000000002,0.82934906552420884,2.1134736605255e-07,4.6762593797211593e-13,0.3867290581662679,0.013554509824984962,0.86518174639907441,0.12496947567907224,0.002737160107325165,0.82020423153949829,0.031797700519239802,0.38683960806771572,0.15491466783209748,0.052700965501096819,0.96514759189408927,0.011118212910838032,0.015209726491000615,0.1679754020328327,0.42774302027481415,0.019241648423042611,0.73941131113053959,0.87975522092459935,0.073064487833171654,0.22472956246352663,0.80309943447592902,0.31969360128478141,0.11534003184437402,0.019376827059759183,0.38460133760474563,0.048047661745584606,0.28396415105267825,0.6954949669949646,0.82783103726344409,0.31988763018446154,0.34084702516620147,0.63592742571980743,0.61663400210341845,0.8936412917972878,0.074982333358744699,0.20647237800259077,0.048080223672978852,4.605096709439062e-60,2.0656638914413729e-35,1.8583696690861701e-24,7.6314920475278783e-08,1.4521164079357326e-08,0.00012459804123480495,0.00035661359943606213,0.00032833469939916933,0.086730437788994141,0.27561035256120869,0.2470274692021408,0.21104607347042781,0.19161903132424818,0.25426281706011589,0.30683631541917555,0.32074410565878564,0.42122534411835277,0.43422851290370412,0.49789261668219442,0.41621867379973376,0.43482173762615739,0.43326542253476608,0.56535069260291781,0.58461100250209097,0.61868000386170585,0.60528471865929712,0.58918485415668409,0.63455639807789532,0.64728603211561686,0.72123699177260681,0.66989529624538413,0.70852030128609722,0.78335664607611477,0.81175705033207579,0.91176561746902485,0.94442182538263009,0.96233868553479895,0.98826046644050392,0.98895027251935086,0.99978130039991586,0,1,2,3,4,5,6,8,0,0,0,0,1,0,8,1,1,0,8,1,0,0,3,0,0,0,5,0,1,0,6,0,0,0,0,0,4,3,11,1,3,2,10,1,1,3
4,2,0,3,6,1,5,35,7,36,18,21,11,31,22,34,12,37,15,20,19,30,13,10,16,32,27,17,33,38,28,14,39,29,25,8,9,23,24,26,0.0,0.0,0.0,0.0,0.0055000000000000604,0.014999999999999902,0.018250000000000099,0.88100000000000001,0.84099999999999997,0.25600000000000001,0.76574999999999993,0.70274999999999999,0.79574999999999996,0.88324999999999998,0.56774999999999998,0.623,0.80500000000000005,0.754,0.91274999999999995,0.58099999999999996,0.26600000000000001,0.14024999999999999,0.52000000000000002,0.052749999999999998,0.47449999999999992,0.39874999999999999,0.0040000000000000001,0.73999999999999999,0.23875000000000002,0.83625000000000005,0.92999999999999994,0.83224999999999993,0.92425000000000002,0.70100000000000007,0.083250000000000005,0.61599999999999999,0.88,0.57825000000000004,0.63624999999999998,0.43124999999999991,2.2204460492503131e-16,0.10991404281117667,0.79286989059765256,8.7819184715565157e-05,0.23655528316267893,0.86031789080798116,0.01513741042305683,0.80726206149598778,0.52885568776921255,0.43303701790035071,0.9142492182401305,0.74813852507095424,0.83064389440480313,0.97951329284560851,0.38895105855310552,0.71045943048688165,0.46230009132379091,0.48966120800311308,0.47322573468219647,0.034359998792875324,0.17557502309373921,0.9817066224817268,0.41703790992159928,0.033162506332432826,0.0090833601013848853,0.024966264136718354,0.0028234787398600911,0.67510512234203435,0.29731655348238961,0.57220784185478502,0.82502947141766159,0.91183073486175314,0.81608260819497058,0.24527656188276123,0.13412791188141918,0.66397969582370264,0.70763086818814136,0.90950082917779651,0.93942478176640565,0.41673832198069904,1.8651111652311516e-77,3.4802396412130202e-20,5.5341237396271527e-14,1.3291351983346416e-09,2.6322774218963808e-05,0.00029627437946734472,0.00050372650562989475,0.03081168640815821,0.041855090445743259,0.10705169193647553,0.12727819433069232,0.14200595673167565,0.17116699221080645,0.20233297598025002,0.16212871941395202,0.25385294688540017,0.22197804364437324,0.23336903809322396,0.33908839347002862,0.3619222636344861,0.23832827911827026,0.28441240707363236,0.26337931871855891,0.40019725373351378,0.49218423358603858,0.53152556626372682,0.43091048773858087,0.52904160459085281,0.60070446406148648,0.66173807655677197,0.59568318619231952,0.67979013541723976,0.69274518362087889,0.70325025733615965,0.67876024159024428,0.70258867934524616,0.68335037091047113,0.79449815589147832,0.90161993589960654,0.97686954614661725,0,1,2,3,4,5,6,7,0,0,1,0,0,0,7,1,2,0,9,1,0,0,2,0,0,0,4,0,0,0,6,0,0,0,1,0,0,0,7,1,5,5,12,1,0,5
3,0,4,5,2,1,6,27,25,29,13,37,9,35,18,32,16,10,26,24,30,38,36,34,20,17,39,23,8,7,21,15,33,12,31,22,14,28,19,11,0.0,0.0,0.0,0.0,0.0,0.0,0.03675000000000006,0.19724999999999993,0.086750000000000105,0.98625000000000007,0.53725000000000001,0.93124999999999991,0.25950000000000001,0.73724999999999996,0.59499999999999997,0.0037499999999999999,0.59650000000000003,0.22975000000000001,0.023749999999999938,0.046249999999999999,0.60375000000000001,0.47875000000000001,0.81174999999999997,0.78025,0.23150000000000004,0.26174999999999993,0.10850000000000004,0.21024999999999999,0.37624999999999997,0.91225000000000001,0.77600000000000002,0.49700000000000011,0.028250000000000001,0.92949999999999999,0.41199999999999992,0.82024999999999992,0.55600000000000005,0.39150000000000001,0.28299999999999992,0.6845,0.00011431037159859159,1.5700774014248964e-12,6.2392472247374542e-05,0.068793298744084685,0.32935531240590721,0.071967978440073965,0.1692314207234491,0.056857645960115999,0.51979042535127751,0.75465468557310544,0.47940977909190635,0.64349072362001836,0.27546642882822137,0.5698212660275862,0.64576820469942764,0.53023853279913447,0.70677031609253138,0.73650981125726522,0.36902172608593342,0.47740576999124512,0.68246632244573169,0.46543875229138898,0.42724180278079132,0.78442770490562896,0.73701570291197971,0.059693893989352986,0.081893349121273218,0.12227588504525892,0.92958747202132042,0.91833823689394156,0.82482408083158931,0.34054343741575765,0.21420627460868619,0.61738067222393389,0.480867710050074,0.56677724714588251,0.98981412875368235,0.18786462810115601,0.22618051206862289,0.70545596363920215,4.3934469666716009e-89,1.170784086773372e-44,1.2639659162019878e-19,2.0848574324693796e-11,3.4364127136508388e-07,4.7698363884615727e-06,0.00059711626191772142,0.0036068856024602698,0.10927480438378105,0.094145164204424911,0.16158176550197401,0.21522187157566397,0.16659025800714944,0.15677523089945133,0.20449986734741787,0.38414045101487093,0.38343289658062285,0.4852336525966443,0.56289158253595284,0.61726123684094436,0.58349774783688568,0.61399490895598408,0.61235235601185778,0.60162241723131249,0.6432516838744986,0.7219506009814749,0.71330075276329907,0.76083040675150737,0.79628429975018233,0.74695656482366157,0.70266559093008252,0.68482532272467234,0.87667469292683176,0.86455507013428745,0.84963489846548679,0.88598520499326217,0.92048990131762709,0.95220092703180803,0.95147579453403064,0.98410026902382763,0,1,2,3,4,5,6,7,0,0,3,0,0,0,7,1,1,0,8,1,0,0,3,0,0,0,6,0,0,0,6,0,0,0,4,0,2,2,9,1,4,4,11,1,4,10
39,2,6,3,1,5,0,4,27,23,32,15,34,36,35,18,11,29,20,37,7,24,12,14,33,17,13,16,22,10,28,25,38,8,31,30,26,9,19,21,0.0,0.0,0.0,0.0,0.0,0.00049999999999994493,0.0037499999999999201,0.008999999999999897,0.098749999999999893,0.1412500000000001,0.63249999999999995,0.88149999999999995,0.18175000000000008,0.24974999999999992,0.86824999999999997,0.58024999999999993,0.65625,0.34575,0.79774999999999996,0.085000000000000006,0.47949999999999998,0.062,0.46825,0.72900000000000009,0.88549999999999995,0.65674999999999994,0.78449999999999998,0.56749999999999989,0.83074999999999999,0.74199999999999999,0.57325000000000004,0.94874999999999998,0.43275000000000002,0.82325000000000004,0.39200000000000002,0.97049999999999992,0.56200000000000006,0.066000000000000003,0.34949999999999998,0.34849999999999998,2.1108588480034385e-05,0.020122742536717864,0.0013387008816578838,1.2952895356077576e-05,0.00058677014919172876,0.045594893522256985,0.81208777470324867,0.1093189923798632,0.034386660524482693,0.40412534673439438,0.5627896596086327,0.31454961880146115,0.094966440248203776,0.21614575842279415,0.65850543413548501,0.29490385474037822,0.64287210451856325,0.37922109552675654,0.38075154975212921,0.17532030539966381,0.19664223546922632,0.12332600231533368,0.87729271254287433,0.33102562945190739,0.63657547972722162,0.79193543939496158,0.87719043376061512,0.88712612833505466,0.85493652878815873,0.76432288516545155,0.64049815682104216,0.86259261323107239,0.48150920950787784,0.83743395823335631,0.46809501475507642,0.81847431596410658,0.27390342816973479,0.076766341800797971,0.20717110069622377,0.35826734852080261,5.3004659318357424e-63,9.1274016704647624e-28,3.6603559227270585e-18,1.0384336986377705e-15,1.6410898921424854e-10,3.3181253917227494e-06,0.00011245804101655475,0.00015618367036308764,0.0053194778692728303,0.10486163584790861,0.098542415690026391,0.10993661040810987,0.31586656250356515,0.23790138930007931,0.28969966172461603,0.3240391070172266,0.32603265875424225,0.29234558242408226,0.32381961603283238,0.50100297967925056,0.4983462108192106,0.54329995613451754,0.53912473857127097,0.5970571031350338,0.59117492454948151,0.60268561838249202,0.67530816131530258,0.66439959811283922,0.63679316735008573,0.65704100884605854,0.69939283949955011,0.66977647357750791,0.75351369429345194,0.78928968797023091,0.82931602126733472,0.86302094047862254,0.86399052443407531,0.96572001911783323,0.96854945536348447,0.99406790521557642,0,1,2,3,4,5,6,8,1,0,6,0,1,0,8,1,2,0,9,1,1,0,4,0,1,0,5,0,1,0,6,0,1,0,6,0,3,2,10,1,5,4,12,1,4,10
2,3,6,4,0,5,1,33,8,15,12,10,22,39,26,35,14,11,25,30,32,13,29,28,27,36,31,9,20,38,18,24,23,19,21,34,7,16,17,37,0.0,0.0,0.0,0.0,0.0,0.0,0.0082500000000000906,0.86749999999999994,0.19800000000000001,0.71324999999999994,0.8105,0.3327500000000001,0.86549999999999994,0.99475000000000002,0.29425000000000001,0.78400000000000003,0.81499999999999995,0.51424999999999998,0.50225000000000009,0.3155,0.65800000000000003,0.0095000000000000639,0.037749999999999999,0.75049999999999994,0.63725000000000009,0.29625000000000001,0.19800000000000001,0.30299999999999994,0.0040000000000000001,0.34225,0.79174999999999995,0.067500000000000004,0.34125000000000005,0.08450000000000002,0.90225,0.064500000000000002,0.22475000000000001,0.24075000000000002,0.92674999999999996,0.49875000000000003,0.0098923436099163098,0.0017034308087353622,0.004377802766548422,0.61102768854392742,0.058897529409613902,0.085192897648515231,0.0069445770849534405,0.18851864431242338,0.19729399249270863,0.69368771489239256,0.27285080459470307,0.32393662780030774,0.85385305895718722,0.67102747598086709,0.51394040960146037,0.87953339943377806,0.71723306427102229,0.77587615903306573,0.83265940276927608,0.53634152835146798,0.27048955528741014,0.11341335009031828,0.13198710514586401,0.66130095789707877,0.42929193207536609,0.26435377538335508,0.22934377249827492,0.043906638948148384,0.0034108679105351223,0.78638059642293034,0.66145219469379168,0.55006061454503108,0.94111881835173816,0.024948473603900512,0.43913216651399889,0.17854548792142899,0.14933688185696053,0.50576534295760234,0.83101873219598588,0.49491093519333951,1.5522605920889648e-68,3.6772290770115717e-33,5.1662001827742379e-18,3.6287988328506868e-10,1.1922076289637509e-07,9.581670670335953e-07,6.5899267544118411e-05,0.034797200319430371,0.054293737673332058,0.10818801231837473,0.095917086278832983,0.13674827062780506,0.16818576568682964,0.1678677126173973,0.28616147944784442,0.26604936162121728,0.31825545628406038,0.23948138163497534,0.38043770208566829,0.4363215933935356,0.35159803702337722,0.56396136403089026,0.61818547663528656,0.56385771062147483,0.58335012743930847,0.67481414821029184,0.5768403980455854,0.66659395625691609,0.63014756537992489,0.73477599745894251,0.73543665668837788,0.82275510933303608,0.85689044059087704,0.89737436628772549,0.90803822036494197,0.88940744359019031,0.87911891504353046,0.95348592624159745,0.96153099688436927,0.99092747968679407,0,1,2,3,4,5,6,7,0,0,3,0,0,0,7,1,1,0,8,1,0,0,2,0,0,0,6,0,0,0,6,0,0,0,3,0,0,0,7,1,6,6,13,1,0,2
5,6,3,2,1,0,4,12,13,21,37,18,38,31,29,22,9,10,35,11,25,17,32,19,8,20,23,15,27,14,39,16,34,30,26,7,24,33,28,36,0.0,0.0,0.0,0.0,0.0,0.0,0.032999999999999918,0.37074999999999991,0.88275000000000003,0.59949999999999992,0.42875000000000002,0.91975000000000007,0.31424999999999992,0.064000000000000001,0.98099999999999998,0.29649999999999999,0.44999999999999996,0.28400000000000003,0.83125000000000004,0.27600000000000002,0.83200000000000007,0.35850000000000004,0.56850000000000001,0.83150000000000002,0.27700000000000002,0.028250000000000001,0.50499999999999989,0.69374999999999998,0.39150000000000001,0.23974999999999999,0.56875000000000009,0.90650000000000008,0.58150000000000002,0.67025000000000001,0.53499999999999992,0.53574999999999995,0.75924999999999998,0.2609999999999999,0.2545,0.01,2.2204460492503131e-16,1.1711968859184907e-05,0.0092532759738688242,0.024847271383016123,0.04319563730727416,0.11151569738144307,0.029224899063069465,0.32169987016373147,0.63449288276298654,0.95100699313836545,0.38536939272465953,0.70326421707991815,0.15707578991673032,0.88330580918265644,0.78438712441962566,0.33517982191589707,0.21767172704213467,0.34217190017713128,0.30300124000356049,0.33983901544380962,0.64305292456408392,0.40610358953230397,0.43481789795727588,0.70184161642054188,0.15236934677843419,0.4090924582113909,0.24862142133454324,0.82227439491737386,0.48812712688902588,0.44101731038798347,0.71976145796878566,0.56079776992414099,0.85170698202947237,0.50847959432553824,0.79343797275348171,0.58487851344257025,0.81881200886976124,0.81097323898107465,0.71594041224757721,0.0085825779303687396,3.9543319405291286e-79,6.0131245568217139e-31,5.971213748134834e-18,4.3594392748965099e-11,3.4644174847350345e-08,8.3971274863202416e-06,0.00078218589420304605,0.057121526472374735,0.072661108740824501,0.10454865552988012,0.13144447694982206,0.13472911484955369,0.10582970000174545,0.26560697588477078,0.33497257471159436,0.36864206134963617,0.33545965232123398,0.28683506014024107,0.31941872509339375,0.28386393751074424,0.34187727253356881,0.42535181037399894,0.46897236519956043,0.48919595164200835,0.42466578026756974,0.61038243519714719,0.63037819456172195,0.67371324684366529,0.71911696910813783,0.68671476649811769,0.66751860109353944,0.70903344399168378,0.83630767836766262,0.87736156626567385,0.88015892058743761,0.86607096816086737,0.89945753208992796,0.95011840151145799,0.97972381250632568,0.99991424794119999,0,1,2,3,4,5,6,7,0,0,5,0,0,0,7,1,0,0,7,1,0,0,2,0,0,0,6,0,0,0,6,0,0,0,7,1,0,0,7,1,6,6,13,1,0,4
4,2,5,1,3,0,6,21,23,35,8,28,26,33,22,19,14,15,36,20,11,16,37,12,31,29,17,9,13,18,39,24,32,34,25,27,38,7,30,10,0.0,0.0,0.0,0.0,0.0,0.00049999999999994493,0.0,0.8912500000000001,0.030999999999999917,0.71475,0.084750000000000103,0.27500000000000002,0.47575000000000001,0.69599999999999995,0.27200000000000002,0.50875000000000004,0.46800000000000003,0.39074999999999993,0.44750000000000001,0.8214999999999999,0.67724999999999991,0.0092499999999999995,0.91649999999999998,0.65874999999999995,0.82850000000000001,0.072499999999999995,0.92349999999999999,0.70700000000000007,0.36149999999999999,0.23124999999999996,0.42425000000000002,0.35649999999999998,0.36050000000000004,0.72599999999999998,0.72324999999999995,0.43325000000000002,0.26200000000000001,0.044499999999999998,0.51174999999999993,0.2097500000000001,2.2204460492503131e-16,4.5329673900251777e-05,0.027127594062990701,0.084379738739644328,0.012915829555412595,0.51183269378242313,0.00095703800721658183,0.87808603371186678,0.30388680259052303,0.32008307987462836,0.35878071635316,0.37211335200410417,0.45457648355369262,0.39393700695445566,0.27800939058763263,0.50617028548790133,0.88841416459032263,0.41324925009795455,0.53546245685923211,0.91925083665786433,0.041424287977041167,0.011936915783062302,0.98914695063111058,0.8710897421813848,0.099576550282214835,0.083011007981393325,0.72542018575254064,0.94502818890154194,0.9291651844442913,0.096390572409901232,0.22836375236535703,0.89025731507907491,0.28930904186889173,0.82677130282970401,0.54409723504706464,0.21593041018457756,0.10013474438289643,0.29809628001956257,0.21207109657061807,0.22043323441233276,2.0561978564209843e-110,2.6472833543967283e-35,7.9269727429087907e-19,3.4068229611579349e-15,2.4581379950347176e-08,9.1682153655552008e-06,1.6148265502437681e-05,0.024820898412934715,0.15455460072346491,0.14325447703477737,0.24353381746848257,0.26989484711221468,0.22491395103321687,0.30002314472249547,0.35472207333020034,0.39003424414207966,0.3777768585214446,0.3262531472690311,0.40027790654801021,0.40600273790194963,0.39803961308401936,0.33621369996578854,0.47098584914983643,0.49923862140998165,0.54739350943906118,0.493588238979906,0.50560035762836752,0.53343800543755249,0.61157166373310834,0.65706096570590256,0.66829764530092683,0.76567562266307077,0.73798672075589922,0.79363284514987897,0.79132750441365707,0.83767665467673802,0.85436103051045398,0.95604750756612922,0.9722414984683756,0.97552166965637699,0,1,2,3,4,5,6,7,0,0,3,0,0,0,7,1,1,0,8,1,0,0,2,0,0,0,7,1,0,0,6,0,0,0,5,0,0,0,7,1,3,3,10,1,1,5
20,0,3,1,6,2,4,5,22,30,19,31,32,18,24,29,16,23,21,13,26,36,25,37,10,11,9,14,27,7,34,28,39,35,33,8,15,38,12,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004750000000000032,0.77475000000000005,0.30675000000000002,0.59375,0.16550000000000001,0.40625,0.36874999999999991,0.69425000000000003,0.76600000000000001,0.81325000000000003,0.99950000000000006,0.99150000000000005,0.9335,0.74475000000000002,0.18225000000000002,0.73124999999999996,0.22600000000000001,0.35250000000000004,0.97324999999999995,0.74650000000000005,0.75849999999999995,0.80349999999999999,0.3267500000000001,0.48249999999999998,0.33150000000000002,0.90225,0.88125000000000009,0.95625000000000004,0.34125,0.43675000000000003,0.90800000000000003,0.42099999999999999,0.42199999999999999,0.0012486398500679563,0.00029540248393544744,0.22244402606863112,0.021621011482903629,9.2069539139316703e-06,0.78489555250813892,0.0040879206511585942,0.0023108206371489359,0.32366483052620143,0.89468733733401429,0.24594879075378429,0.15345789687436864,0.72120770104912402,0.67154609207214189,0.80718857910473707,0.54734754664662,0.69156815319764675,0.97060675242034378,0.88628889969674818,0.88511434860361204,0.77018732854187166,0.12515081281382034,0.93474410646023642,0.20151977635826346,0.6878566099179253,0.83786383162636469,0.74446466689938584,0.72806172979426431,0.47106175549701029,0.9407394930595907,0.91407852358380737,0.33126364453865642,0.75420466843252898,0.365442933589057,0.74293802904410389,0.22521058782790332,0.56812462556368104,0.61782344355659014,0.30968298762557295,0.43195215231402445,4.9417414749855847e-53,1.0345386180195323e-29,1.1872481328542485e-18,6.5556226147502291e-12,4.234158033415918e-12,3.3390067349010258e-07,7.6218683799130445e-08,2.7737365302712249e-05,0.042690687817691628,0.048026068808262767,0.096645733607984341,0.073081689939666114,0.16853469262344989,0.22097660737635727,0.30681970772052469,0.29357937965041292,0.29044976639423525,0.28310803814809349,0.29728453344323791,0.35363090230618233,0.323714551188511,0.42240061335409074,0.40141102480865776,0.39109446258885616,0.50051680407632448,0.50648065468626269,0.52606133210099348,0.52379486801857333,0.60292055044006021,0.58492007846231897,0.60855394764417114,0.63408419472055111,0.61476462795760456,0.65062646193177087,0.68930085697228649,0.71312465212269049,0.84015014496827045,0.88019634163604443,0.9305017815134996,0.94018462782097523,0,1,2,3,4,5,6,8,1,0,2,0,1,0,8,1,3,0,10,1,1,0,4,0,1,0,7,0,1,0,7,0,1,0,2,0,1,0,8,1,6,5,13,1,2,5
6,2,4,1,3,0,5,12,19,22,10,21,26,17,13,38,25,7,15,39,30,34,24,37,14,33,23,31,16,27,20,8,28,35,18,32,9,29,36,11,0.0,0.0,0.0,0.0,0.0,0.0,0.072000000000000064,0.18325,0.11450000000000005,0.67100000000000004,0.14824999999999999,0.26524999999999999,0.64399999999999991,0.72374999999999989,0.62850000000000006,0.79774999999999996,0.44450000000000001,0.85124999999999995,0.63775000000000004,0.35699999999999998,0.67149999999999999,0.35425000000000001,0.59200000000000008,0.17050000000000001,0.99249999999999994,0.94899999999999995,0.64075000000000004,0.080750000000000002,0.23250000000000001,0.40875,0.82225000000000004,0.66900000000000004,0.33600000000000002,0.17849999999999999,0.76175000000000004,0.92700000000000005,0.49325000000000002,0.19850000000000001,0.77600000000000002,0.46425000000000005,1.0635936575909e-13,0.79286920933613891,0.0082560562093025869,0.012112420232611276,0.35300321618431707,0.00079924024051547526,0.024243008889805129,0.6627503442233259,0.59370768431872967,0.41084706694328904,0.11050171119882712,0.55013126025473058,0.94175829011609191,0.48852067491532192,0.63075541027856064,0.95694634088341879,0.30398217423084395,0.88016764836709982,0.94646075799071139,0.59586181518715198,0.62638756819387487,0.26562604425296571,0.28096652198053906,0.3683110588003049,0.91894207288411067,0.85993944890543772,0.60320889069939354,0.73520303778898499,0.2946221072349392,0.3154631844636665,0.99379042340944113,0.2964757704206078,0.17834989311110019,0.30522978403855722,0.59072339619228154,0.56976425503511707,0.26583606956293743,0.32057386231620461,0.55009346900608613,0.43935496212750125,5.2768717653474467e-89,2.6003385085798106e-35,1.4591766925740599e-21,8.7271473627754937e-13,1.3104640378515297e-09,6.1939663060851462e-08,0.001072154257259337,0.091349285136814895,0.15100428596185261,0.15990083624680029,0.25497608570069452,0.2470321955809881,0.29154955974326224,0.2710855294018204,0.3281762097293669,0.33510532399436088,0.3082744254568941,0.26869010892682366,0.35770210954339055,0.40655768304918027,0.32236348336709386,0.42667919069735505,0.45223731811971668,0.53030774038809159,0.55072190197824089,0.53740120743172648,0.58592630577356386,0.67443704752176981,0.73682549759270966,0.68827316152116047,0.72346228798798662,0.73846854138923346,0.71241423701171702,0.80983962810901811,0.7935922342356041,0.82567175859820052,0.84409662168143929,0.91864541480077155,0.94367259637040724,0.98705843031991047,0,1,2,3,4,5,6,7,0,0,1,0,0,0,6,0,0,0,7,1,0,0,3,0,0,0,6,0,0,0,6,0,0,0,1,0,2,2,9,1,3,3,10,1,1,6
